,timestamp,pm1,pm2_5,pm10,gpsLongitude,gpsLatitude,gpsAltitude,i/o
116,2021-07-01 09:48:33.923,4.104327,10.307572,41.003890000000006,-0.1910617,51.502197,60.818290317118766,1
117,2021-07-01 09:49:04.890,3.7589092000000006,10.235221,26.846134000000003,-0.1913765,51.502044,60.294485496124665,1
118,2021-07-01 09:49:35.855,3.1075954,8.851861,25.256985,-0.1915842999999999,51.5017128,60.12397527290815,1
119,2021-07-01 09:50:06.166,2.0224125,6.2439904,38.08967,-0.1920912999999999,51.5019471,59.98534487816524,1
120,2021-07-01 09:50:36.493,1.4753493,5.00467,27.224882,-0.1917524,51.5013515,57.89665910821534,1
120,2021-07-01 09:50:36.493,1.4753493,5.00467,27.224882,-0.1917524,51.5013515,57.89665910821534,1
121,2021-07-01 09:51:06.798,2.1654615,8.748353999999999,193.73848,-0.1916933999999999,51.5014145,59.60072794787817,1
122,2021-07-01 09:51:37.758,3.3836336000000005,9.604896,38.76788,-0.1918364,51.5014736,59.76207719490386,1
123,2021-07-01 09:52:10.631,3.558057,9.872012,48.803593,-0.1921266,51.5016389,60.10407429469336,1
124,2021-07-01 09:52:46.125,3.1425316000000003,9.270765,40.674187,-0.1924053999999999,51.501413,59.7068680809662,1
125,2021-07-01 09:53:19.732,3.2751012000000004,8.849431,32.22873,-0.1926072,51.5012711,60.04209172652669,1
126,2021-07-01 09:53:51.263,3.0522375,10.663271,56.174232,-0.1926306,51.5012819,59.95535641476261,1
127,2021-07-01 09:54:25.432,3.0274215,9.800822,40.281887,-0.1926131,51.5012783,59.645080681062815,1
128,2021-07-01 09:55:00.285,4.3854985,12.417869,56.390236,-0.1925969,51.5012484,59.723191924866754,1
129,2021-07-01 09:55:33.178,4.2661653,11.901339,25.900848,-0.1926161,51.5012184,59.65487536238781,1
130,2021-07-01 09:56:08.635,3.160092,8.684697,21.633163,-0.1926175,51.5012195,59.63898544001781,1
131,2021-07-01 09:56:46.060,4.254141000000001,13.379317000000002,35.892715,-0.1925801,51.5012329,59.82930882996425,1
132,2021-07-01 09:57:22.833,3.268768,10.4886875,243.57314,-0.1926477999999999,51.5011275,59.89716650360147,1
133,2021-07-01 09:57:57.645,2.485452,5.580781,19.065554,-0.1944112999999999,51.500463200000006,59.373082789042186,1
134,2021-07-01 09:58:31.845,1.9477174,4.4135480000000005,17.096863,-0.1962168,51.499854,58.44475489042028,1
135,2021-07-01 09:59:05.386,2.5141482,5.489137,15.489489,-0.197115,51.4995737,58.12758791839898,1
136,2021-07-01 09:59:38.908,2.1880927000000003,4.526457,16.895092,-0.1976677999999999,51.4993545,57.44745996711347,1
137,2021-07-01 10:00:11.817,2.4239798,5.189949,14.178120000000002,-0.1982135,51.498704700000005,57.32077809912934,1
138,2021-07-01 10:00:43.404,2.2632709,5.7639685,38.886143,-0.1975502999999999,51.4975036,56.18804706878964,1
139,2021-07-01 10:01:15.022,2.7337089,8.480226,122.83198,-0.1969823,51.4965925,53.65603362645546,1
140,2021-07-01 10:01:45.987,2.7610888,7.4633193,20.264767000000003,-0.1969969,51.496624700000005,53.43367348765666,1
141,2021-07-01 10:02:18.863,2.0100262,5.7115407,21.987478,-0.1972813,51.4965505,53.4405545204671,1
142,2021-07-01 10:02:52.428,2.3577874,7.1855803,43.568893,-0.1974868,51.4965534,53.66182196650254,1
143,2021-07-01 10:03:25.948,2.8354425,7.934302000000001,31.688646,-0.1974632,51.4965854,53.58655428953077,1
144,2021-07-01 10:03:59.488,2.5180776,7.800563,34.389065,-0.1977138,51.4964526,53.58294430238235,1
145,2021-07-01 10:04:34.973,2.4691944,6.6198087,31.784468,-0.1981037,51.4963878,53.59894485318804,1
146,2021-07-01 10:05:06.768,1.7939333,6.0936785,34.279415,-0.1982121,51.4963656,53.740652527369136,1
147,2021-07-01 10:05:40.766,1.5774716999999998,7.11269,64.31341,-0.1982824,51.4963718,53.4147937827804,1
148,2021-07-01 10:06:16.229,2.4641464,6.996314999999999,22.483583,-0.1982744,51.4963509,53.66044270267842,1
149,2021-07-01 10:06:50.415,1.8799118,8.072249000000001,77.82136,-0.1982036,51.4963465,53.51001405815629,1
150,2021-07-01 10:07:24.039,2.4997907,15.209106,220.22295,-0.19817,51.496403,53.46958671609497,1
151,2021-07-01 10:07:59.441,2.348549,13.359063,116.87253,-0.1982223,51.4963287,53.6936346803559,1
152,2021-07-01 10:08:34.917,2.4493856,11.92886,63.617504,-0.1985292,51.4963185,53.49012940136375,1
153,2021-07-01 10:09:11.663,2.3182688,11.475871,65.15855,-0.1982364,51.4963071,53.52078332579065,1
154,2021-07-01 10:09:48.453,2.8282092,13.70174,145.05934,-0.1981839,51.4963354,53.460639074509935,1
155,2021-07-01 10:10:21.986,2.4557781000000003,12.107624,75.55894,-0.1982897,51.49629960000001,53.56159293020669,1
156,2021-07-01 10:10:57.441,2.3950233,10.8977995,68.15994,-0.1982399,51.4962501,53.67717762507274,1
157,2021-07-01 10:11:34.205,2.0460262,10.496292,139.82034,-0.1980721,51.496340100000005,53.48118425408698,1
158,2021-07-01 10:12:10.990,1.8455765,9.011087,91.146225,-0.19814,51.4963068,53.56135896758661,1
159,2021-07-01 10:12:48.401,1.856209,8.870797999999999,50.79644,-0.1982553,51.4962846,53.66929388305462,1
160,2021-07-01 10:13:23.232,1.4279989,6.086456,25.120695,-0.1983512999999999,51.4962792,53.58629288584103,1
161,2021-07-01 10:13:59.994,1.5539522,5.58775,24.441889,-0.1982776,51.4963055,53.701534656559325,1
162,2021-07-01 10:14:36.118,1.3922743999999998,5.828727,19.4675,-0.1982436,51.496306,53.51778326467538,1
163,2021-07-01 10:15:12.864,1.4221559,5.483487,21.601767,-0.1982432,51.4962999,53.53751506681854,1
164,2021-07-01 10:15:47.700,1.5088458,6.2806654,30.110594,-0.1982591,51.496257,53.47630140962772,1
165,2021-07-01 10:16:21.897,1.3516803,5.447321,22.35361,-0.1982719,51.4962865,53.7326802965805,1
166,2021-07-01 10:16:56.707,1.29292,5.9661255,20.230425,-0.1983088999999999,51.4962481,53.59186343903622,1
167,2021-07-01 10:17:32.823,1.5175898,6.2035800000000005,23.3369,-0.1982706,51.496249600000006,53.58315821429101,1
168,2021-07-01 10:18:10.254,1.2601662,5.4039497,21.447319,-0.1982946,51.4962288,53.55077085434164,1
169,2021-07-01 10:18:47.646,1.1900723,5.1238637,23.776293,-0.1983517999999999,51.4962238,53.58660147752058,1
170,2021-07-01 10:19:24.410,1.3725212,5.0394998,22.460995,-0.1983721,51.4962133,53.512694345269786,1
171,2021-07-01 10:20:00.538,1.7411432,7.956054700000001,46.990467,-0.1983171,51.49617979999999,53.53926924843399,1
172,2021-07-01 10:20:37.299,1.6031525,6.994080499999999,26.01737,-0.1982457,51.4962349,53.488149582469,1
173,2021-07-01 10:21:14.719,1.5082445,6.8325825,44.291267,-0.1983146,51.49622279999999,53.46665020717155,1
174,2021-07-01 10:21:51.493,1.8167764,8.291132000000001,37.59037,-0.1982292,51.4962684,53.57719322913008,1
175,2021-07-01 10:22:27.586,1.5815963,6.9418006,25.249857,-0.1981504,51.496307,53.52021370081852,1
176,2021-07-01 10:23:05.022,2.027398,9.142353,107.565285,-0.1981908,51.4962929,53.86151939617599,1
177,2021-07-01 10:23:41.771,1.8012038,8.839928,121.94931,-0.1982172999999999,51.4962649,53.39975595368021,1
178,2021-07-01 10:24:17.902,1.535454,7.3554068,182.86746,-0.198216,51.4962754,53.79245871612811,1
179,2021-07-01 10:24:55.310,0.96809614,3.946897,43.838352,-0.1982374,51.4963068,53.87100217375014,1
180,2021-07-01 10:25:32.137,1.2626106,6.446891,57.468030000000006,-0.1982374,51.4963068,53.63830842199237,1
181,2021-07-01 10:26:09.484,1.4182776,7.8660955,107.1819,-0.1982374,51.4963068,53.701242508453554,1
182,2021-07-01 10:26:46.242,1.214097,7.4451094,105.68894,-0.1982587999999999,51.4962707,53.73992383607547,1
183,2021-07-01 10:27:23.018,1.1644377,5.4816937,36.30636,-0.1982587999999999,51.4962707,53.64260921415411,1
184,2021-07-01 10:28:00.421,1.14101,4.4604040000000005,20.869833,-0.1982587999999999,51.4962707,53.681256391864856,1
185,2021-07-01 10:28:37.170,1.1130468999999998,4.547307,13.794620000000002,-0.1982587999999999,51.4962707,53.70096550394489,1
186,2021-07-01 10:29:13.953,1.0808483,5.124578,44.19615,-0.1982587999999999,51.4962707,53.71964050806004,1
187,2021-07-01 10:29:50.713,0.99784666,4.5096602,38.167908,-0.1982587999999999,51.4962707,53.69180447522914,1
188,2021-07-01 10:30:28.138,1.0913442,4.9439397000000005,27.011156,-0.1982587999999999,51.4962707,53.70432582069132,1
189,2021-07-01 10:31:04.245,1.1889803,4.5264316,26.980288,-0.1982587999999999,51.4962707,53.6875257121451,1
190,2021-07-01 10:31:41.645,1.0741557,5.1717205,31.793999,-0.1982587999999999,51.4962707,53.67343361983863,1
191,2021-07-01 10:32:18.425,1.0639994,4.272398,26.784143,-0.1982587999999999,51.4962707,53.69768939851202,1
192,2021-07-01 10:32:53.246,1.1816585,5.197525,31.34741,-0.1982587999999999,51.4962707,53.646978142566674,1
193,2021-07-01 10:33:28.081,1.0469259,4.482736599999999,24.616167,-0.1982587999999999,51.4962707,53.71106217257275,1
194,2021-07-01 10:34:02.913,1.0952086,5.2326107,28.76567,-0.1982587999999999,51.4962707,53.5918410391896,1
195,2021-07-01 10:34:39.034,1.1690437,4.975263,23.655336,-0.1982587999999999,51.4962707,53.66708534368122,1
196,2021-07-01 10:35:14.492,0.9836912,4.1896443,20.656248,-0.1982587999999999,51.4962707,53.68732500062561,1
197,2021-07-01 10:35:49.994,1.109619,4.7975010000000005,20.951124,-0.1982587999999999,51.4962707,53.60568556616472,1
198,2021-07-01 10:36:26.213,0.96735275,4.0018673,15.189223000000002,-0.1982587999999999,51.4962707,53.59600184659355,1
199,2021-07-01 10:37:02.209,1.1380224,4.8678856,18.296595,-0.1982587999999999,51.4962707,53.492465073349045,1
200,2021-07-01 10:37:38.974,1.0722072,4.687551999999999,24.177984,-0.1982587999999999,51.4962707,53.74893046310538,1
201,2021-07-01 10:38:15.751,1.1042515,4.675033999999999,28.944962,-0.1982587999999999,51.4962707,53.67293659113973,1
202,2021-07-01 10:38:53.156,1.267757,6.124262,39.595795,-0.1982587999999999,51.4962707,53.62208702474846,1
203,2021-07-01 10:39:29.928,1.1876073,5.1266117,34.703754,-0.1982587999999999,51.4962707,53.50915807002614,1
204,2021-07-01 10:40:07.318,1.176228,4.9565663,18.793747,-0.1982577,51.4962723,53.73610993648785,1
