,timestamp,pm1,pm2_5,pm10,gpsLongitude,gpsLatitude,gpsAltitude,i/o
60,2021-02-23 10:07:12.293,0.6903878999999999,2.360424,14.180743,-0.19042,51.5016384,56.17802639800446,1
61,2021-02-23 10:07:50.339,0.65939337,1.6070684,3.5574121,-0.1904354,51.5016341,56.06875658808272,1
61,2021-02-23 10:07:50.339,0.65939337,1.6070684,3.5574121,-0.1904354,51.5016341,56.06875658808272,1
62,2021-02-23 10:08:27.103,0.61404485,1.4700656,6.8364744,-0.1902963,51.5016592,55.908967408371325,1
62,2021-02-23 10:08:27.103,0.61404485,1.4700656,6.8364744,-0.1902963,51.5016592,55.908967408371325,1
63,2021-02-23 10:09:03.872,0.71706426,1.6614031000000002,8.316505000000001,-0.1903154,51.501671,55.91083766352602,1
63,2021-02-23 10:09:03.872,0.71706426,1.6614031000000002,8.316505000000001,-0.1903154,51.501671,55.91083766352602,1
64,2021-02-23 10:09:41.927,0.7388873,1.8194256,7.726035,-0.1904305,51.5016314,55.93737911628986,1
64,2021-02-23 10:09:41.927,0.7388873,1.8194256,7.726035,-0.1904305,51.5016314,55.93737911628986,1
65,2021-02-23 10:10:19.980,0.7559201,2.2012227,13.05667,-0.1904063999999999,51.5017105,55.94386447695568,1
65,2021-02-23 10:10:19.980,0.7559201,2.2012227,13.05667,-0.1904063999999999,51.5017105,55.94386447695568,1
66,2021-02-23 10:10:56.729,0.6942286999999999,1.6398506000000002,6.5347323,-0.1904229,51.5017102,55.86475344043554,1
66,2021-02-23 10:10:56.729,0.6942286999999999,1.6398506000000002,6.5347323,-0.1904229,51.5017102,55.86475344043554,1
67,2021-02-23 10:11:32.848,0.6690576,1.2757303999999998,5.5983925,-0.1903152,51.5017927,56.0635611865809,1
67,2021-02-23 10:11:32.848,0.6690576,1.2757303999999998,5.5983925,-0.1903152,51.5017927,56.0635611865809,1
68,2021-02-23 10:12:12.305,0.6938873000000001,1.8393544,9.665076,-0.1903714,51.5017642,55.870049489277584,1
68,2021-02-23 10:12:12.305,0.6938873000000001,1.8393544,9.665076,-0.1903714,51.5017642,55.870049489277584,1
69,2021-02-23 10:12:51.557,0.6767384,1.8624052,7.767842999999999,-0.1903093,51.5017865,55.8672292536875,1
69,2021-02-23 10:12:51.557,0.6767384,1.8624052,7.767842999999999,-0.1903093,51.5017865,55.8672292536875,1
70,2021-02-23 10:13:29.592,0.71611166,1.9006093,9.676317999999998,-0.1902692,51.5017766,55.99580483679778,1
70,2021-02-23 10:13:29.592,0.71611166,1.9006093,9.676317999999998,-0.1902692,51.5017766,55.99580483679778,1
71,2021-02-23 10:14:08.462,0.70440984,2.1427898,8.598549,-0.1902802999999999,51.50178579999999,55.89457319716733,1
71,2021-02-23 10:14:08.462,0.70440984,2.1427898,8.598549,-0.1902802999999999,51.50178579999999,55.89457319716733,1
72,2021-02-23 10:14:47.010,0.7297988000000001,1.7380656000000003,11.106303,-0.1903966,51.5016785,55.97648477204906,1
72,2021-02-23 10:14:47.010,0.7297988000000001,1.7380656000000003,11.106303,-0.1903966,51.5016785,55.97648477204906,1
73,2021-02-23 10:15:26.335,0.7161809,1.6910115,6.0099173,-0.190403,51.501707200000006,56.01934726282964,1
73,2021-02-23 10:15:26.335,0.7161809,1.6910115,6.0099173,-0.190403,51.501707200000006,56.01934726282964,1
74,2021-02-23 10:16:03.771,0.67418486,1.9987696,28.761295,-0.1904214,51.501713,55.918510124945534,1
74,2021-02-23 10:16:03.771,0.67418486,1.9987696,28.761295,-0.1904214,51.501713,55.918510124945534,1
75,2021-02-23 10:16:42.475,0.7225128000000001,2.1391885,44.117218,-0.190398,51.5017541,55.95757069413583,1
75,2021-02-23 10:16:42.475,0.7225128000000001,2.1391885,44.117218,-0.190398,51.5017541,55.95757069413583,1
76,2021-02-23 10:17:19.868,0.68686056,2.161993,32.392242,-0.1904041,51.5017393,56.03437319801047,1
76,2021-02-23 10:17:19.868,0.68686056,2.161993,32.392242,-0.1904041,51.5017393,56.03437319801047,1
77,2021-02-23 10:17:59.857,0.7256106999999999,1.7732988999999997,24.834139,-0.1903472,51.5017764,55.901388222706906,1
77,2021-02-23 10:17:59.857,0.7256106999999999,1.7732988999999997,24.834139,-0.1903472,51.5017764,55.901388222706906,1
78,2021-02-23 10:18:36.626,0.6557102,1.8879691000000005,15.248366,-0.1904404999999999,51.501797100000005,56.00722696877764,1
78,2021-02-23 10:18:36.626,0.6557102,1.8879691000000005,15.248366,-0.1904404999999999,51.501797100000005,56.00722696877764,1
79,2021-02-23 10:19:15.963,0.60720986,1.6927447,16.050473999999998,-0.1904112999999999,51.5017541,55.87083125592431,1
79,2021-02-23 10:19:15.963,0.60720986,1.6927447,16.050473999999998,-0.1904112999999999,51.5017541,55.87083125592431,1
80,2021-02-23 10:19:51.444,0.6982419,1.9662744,8.536503,-0.1904507999999999,51.5017799,55.73560827979541,1
80,2021-02-23 10:19:51.444,0.6982419,1.9662744,8.536503,-0.1904507999999999,51.5017799,55.73560827979541,1
81,2021-02-23 10:20:27.571,0.7659028,1.7462949,7.939195,-0.1902555,51.501667600000005,56.03064041639418,1
81,2021-02-23 10:20:27.571,0.7659028,1.7462949,7.939195,-0.1902555,51.501667600000005,56.03064041639418,1
82,2021-02-23 10:21:06.899,0.7730024000000001,1.7829058,7.1208553,-0.1900374,51.5017128,60.04012945709421,1
83,2021-02-23 10:21:45.607,0.55295616,1.1737893,2.2054632,-0.1901117,51.501716,61.02971976910912,1
83,2021-02-23 10:21:45.607,0.55295616,1.1737893,2.2054632,-0.1901117,51.501716,61.02971976910912,1
84,2021-02-23 10:22:24.303,0.47227058,1.2238293,2.8647187,-0.1901904999999999,51.5019168,60.95592040916309,1
84,2021-02-23 10:22:24.303,0.47227058,1.2238293,2.8647187,-0.1901904999999999,51.5019168,60.95592040916309,1
85,2021-02-23 10:23:03.017,0.5529895,1.230253,2.8439066000000004,-0.1901316,51.5019264,61.10096656687367,1
86,2021-02-23 10:23:41.709,0.52873325,1.1155825,6.559773,-0.1901376,51.5018436,61.23703000314554,1
86,2021-02-23 10:23:41.709,0.52873325,1.1155825,6.559773,-0.1901376,51.5018436,61.23703000314554,1
87,2021-02-23 10:24:20.413,0.5360875,1.3987831,7.820248599999999,-0.1901845,51.5018444,61.09915061571617,1
87,2021-02-23 10:24:20.413,0.5360875,1.3987831,7.820248599999999,-0.1901845,51.5018444,61.09915061571617,1
88,2021-02-23 10:24:59.114,0.5559694000000001,1.2225674,3.2047968,-0.1901078,51.5018245,61.07116370818426,1
88,2021-02-23 10:24:59.114,0.5559694000000001,1.2225674,3.2047968,-0.1901078,51.5018245,61.07116370818426,1
89,2021-02-23 10:25:37.174,0.47866344,1.0520928,1.8644317,-0.1901119,51.5018351,61.093519938069846,1
89,2021-02-23 10:25:37.174,0.47866344,1.0520928,1.8644317,-0.1901119,51.5018351,61.093519938069846,1
90,2021-02-23 10:26:15.238,0.47851765,1.0446423,4.6489910000000005,-0.1901055,51.5018102,61.06185899477229,1
90,2021-02-23 10:26:15.238,0.47851765,1.0446423,4.6489910000000005,-0.1901055,51.5018102,61.06185899477229,1
91,2021-02-23 10:26:53.903,0.47273424,0.82673436,7.369367,-0.1901829,51.5019172,61.15181446729291,1
91,2021-02-23 10:26:53.903,0.47273424,0.82673436,7.369367,-0.1901829,51.5019172,61.15181446729291,1
92,2021-02-23 10:27:31.960,0.51427835,0.99012303,3.6163385,-0.1900927999999999,51.5018236,61.11759782526978,1
92,2021-02-23 10:27:31.960,0.51427835,0.99012303,3.6163385,-0.1900927999999999,51.5018236,61.11759782526978,1
93,2021-02-23 10:28:09.371,0.5555085,1.1235267,2.9695847,-0.1901506,51.5019658,61.13266432475856,1
94,2021-02-23 10:28:48.089,1.2030822,2.9239535,12.994091,-0.1907193999999999,51.5021333,61.175521613257246,1
95,2021-02-23 10:29:25.502,1.4810946000000005,4.948872,28.16112,-0.1914362,51.5021168,60.94233828626781,1
96,2021-02-23 10:30:03.563,0.33982125,0.83190745,4.3116546,-0.1919121,51.5016174,60.46058272763974,1
97,2021-02-23 10:30:41.607,1.3334658,4.816389599999999,28.60769,-0.1923454,51.5014444,59.84134345805809,1
98,2021-02-23 10:31:20.940,1.097449,3.6737018,17.235746,-0.1917253,51.5023105,56.12141748836796,1
99,2021-02-23 10:31:59.638,0.7295553000000001,2.2229643,10.869052,-0.1921865,51.5010835,55.09261324599517,1
99,2021-02-23 10:31:59.638,0.7295553000000001,2.2229643,10.869052,-0.1921865,51.5010835,55.09261324599517,1
100,2021-02-23 10:32:38.994,0.65922296,2.0136695,19.109663,-0.1920348,51.5008845,55.17539700905471,1
100,2021-02-23 10:32:38.994,0.65922296,2.0136695,19.109663,-0.1920348,51.5008845,55.17539700905471,1
101,2021-02-23 10:33:17.061,0.49242494,1.489221,2.932675,-0.1920315,51.5008363,55.3319178449762,1
102,2021-02-23 10:33:55.107,0.4736579000000001,1.4227086000000002,5.633865,-0.1920625,51.5009135,55.16533127197231,1
102,2021-02-23 10:33:55.107,0.4736579000000001,1.4227086000000002,5.633865,-0.1920625,51.5009135,55.16533127197231,1
103,2021-02-23 10:34:32.508,0.5256378,1.9496452,15.753976000000002,-0.1921082999999999,51.50094910000001,55.17174731996735,1
103,2021-02-23 10:34:32.508,0.5256378,1.9496452,15.753976000000002,-0.1921082999999999,51.50094910000001,55.17174731996735,1
104,2021-02-23 10:35:11.219,0.614909,2.1014788,22.1515,-0.1920131,51.5009203,55.25626086656965,1
104,2021-02-23 10:35:11.219,0.614909,2.1014788,22.1515,-0.1920131,51.5009203,55.25626086656965,1
105,2021-02-23 10:35:49.294,0.46055168,1.4712887,10.453878,-0.1919664,51.5008506,55.233973195110686,1
106,2021-02-23 10:36:28.619,0.5187054,1.8920891,9.696556,-0.1919622,51.5009357,55.08985049958887,1
106,2021-02-23 10:36:28.619,0.5187054,1.8920891,9.696556,-0.1919622,51.5009357,55.08985049958887,1
107,2021-02-23 10:37:07.314,0.980419,4.6983223,19.634954,-0.1921195,51.5010586,55.15427412065289,1
107,2021-02-23 10:37:07.314,0.980419,4.6983223,19.634954,-0.1921195,51.5010586,55.15427412065289,1
108,2021-02-23 10:37:44.730,0.8161164000000001,3.0560658,24.810598,-0.1921401,51.5010454,55.03536615923378,1
108,2021-02-23 10:37:44.730,0.8161164000000001,3.0560658,24.810598,-0.1921401,51.5010454,55.03536615923378,1
109,2021-02-23 10:38:23.426,0.8656176,2.875087,9.355532,-0.1921362,51.5010716,55.0815682936986,1
109,2021-02-23 10:38:23.426,0.8656176,2.875087,9.355532,-0.1921362,51.5010716,55.0815682936986,1
110,2021-02-23 10:39:01.491,0.8534841000000001,3.581393,25.994246,-0.192142,51.5010821,55.102543376531656,1
110,2021-02-23 10:39:01.491,0.8534841000000001,3.581393,25.994246,-0.192142,51.5010821,55.102543376531656,1
111,2021-02-23 10:39:36.953,0.78513944,3.2434285,21.160673000000003,-0.1922771,51.5011019,55.151112493622605,1
111,2021-02-23 10:39:36.953,0.78513944,3.2434285,21.160673000000003,-0.1922771,51.5011019,55.151112493622605,1
112,2021-02-23 10:40:14.366,1.351939,4.659786,25.421915,-0.192115,51.500937,55.22619638477235,1
112,2021-02-23 10:40:14.366,1.351939,4.659786,25.421915,-0.192115,51.500937,55.22619638477235,1
113,2021-02-23 10:40:53.062,1.5943181999999998,5.3902206,43.869637,-0.1925208,51.5014336,59.29827749718194,1
114,2021-02-23 10:41:29.832,3.1759684,9.520226,47.986740000000005,-0.1924612999999999,51.50137720000001,59.86594023793957,1
115,2021-02-23 10:42:09.171,1.9186436,9.298896,194.60544,-0.1948797,51.5003575,60.07819917008149,1
116,2021-02-23 10:42:47.862,1.956149,7.626188799999999,32.272976,-0.1964997999999999,51.4998294,58.0626236849166,1
117,2021-02-23 10:43:26.573,1.8466629,7.680657000000001,54.970592,-0.1983766,51.4990528,57.5954332820964,1
118,2021-02-23 10:44:04.630,1.9583058,6.445736,78.3567,-0.1982223,51.4984661,56.27854057663114,1
119,2021-02-23 10:44:42.033,1.6302326,5.3910327,26.203543,-0.1980802,51.4981201,54.68667866884024,1
120,2021-02-23 10:45:16.877,1.6148396,5.4266543,15.046928,-0.1978113,51.4977833,54.24890337162475,1
121,2021-02-23 10:45:55.554,1.4179628,4.264206,11.248041,-0.1975394,51.4973719,54.02590272598919,1
122,2021-02-23 10:46:31.682,1.5106496,5.2225986,26.599253000000004,-0.1972691,51.4969717,53.367288193731824,1
123,2021-02-23 10:47:11.039,1.6269773,5.050681,15.182084,-0.1973425,51.496650200000005,53.618759270762126,1
124,2021-02-23 10:47:50.368,1.4078323999999998,4.6886635000000005,19.34787,-0.1978706,51.4964965,53.66976813255793,1
125,2021-02-23 10:48:29.080,1.7137433999999998,5.8131847,19.131668,-0.1980731,51.4965023,54.10609116237162,1
126,2021-02-23 10:49:07.787,1.5268295,5.661988,17.95403,-0.1980984999999999,51.496481,53.94807263696602,1
127,2021-02-23 10:49:43.322,1.5708547,4.854142,14.212112,-0.1981157,51.4964744,53.73837184849047,1
128,2021-02-23 10:50:22.585,1.6349633,5.740771,12.193466,-0.1981126,51.49648079999999,53.91705198972986,1
129,2021-02-23 10:50:58.728,1.4388475,5.1218333,15.473954999999998,-0.1981126,51.49648079999999,54.00063336630427,1
130,2021-02-23 10:51:35.473,1.4600737,4.9863534000000005,17.529987,-0.1981126,51.49648079999999,53.73199379348311,1
131,2021-02-23 10:52:12.883,1.47341,5.225139599999999,25.18074,-0.1981126,51.49648079999999,53.89535382953697,1
132,2021-02-23 10:52:49.012,1.563941,5.4166903,20.560091,-0.1981126,51.49648079999999,53.861886020882025,1
133,2021-02-23 10:53:25.142,1.4419826,4.9309707000000005,16.196606,-0.1981126,51.49648079999999,53.91302556608378,1
134,2021-02-23 10:54:03.276,1.420208,4.7488885000000005,9.660058,-0.1981096,51.4964967,53.84263206197844,1
135,2021-02-23 10:54:42.536,1.4192902,4.73082,13.338972,-0.1981096,51.4964967,53.74151156608914,1
136,2021-02-23 10:55:21.239,1.4358878000000002,5.2763195,11.725554,-0.1981707999999999,51.4964555,53.78151698575339,1
137,2021-02-23 10:56:00.585,1.4166961,5.019659,16.290312,-0.19818,51.4964525,53.687778932773455,1
138,2021-02-23 10:56:38.640,1.5965183,5.4808903,18.049824,-0.19818,51.4964525,53.9047290478287,1
139,2021-02-23 10:57:14.763,1.5077018,5.4947557,13.942185,-0.1982377,51.4964391,53.65280093768674,1
140,2021-02-23 10:57:50.234,0.9753987,4.1927004,25.89143,-0.1982333999999999,51.4963899,53.58947626427451,1
141,2021-02-23 10:58:26.979,1.102659,4.7830377,28.049997,-0.198185,51.49627879999999,53.72791744439869,1
142,2021-02-23 10:59:02.459,1.0876374,3.9020078,30.184269,-0.1981587,51.4962916,53.81897595044693,1
143,2021-02-23 10:59:38.580,0.9143702,3.1990635,18.739166,-0.1981993,51.496301200000005,53.8042170684012,1
144,2021-02-23 11:00:14.054,0.9516985,3.8766127,24.06897,-0.1981972,51.4963024,53.70193514043482,1
145,2021-02-23 11:00:50.194,0.99004936,4.1232915,17.544722,-0.1981981,51.4963014,53.75567708376531,1
146,2021-02-23 11:01:25.646,0.9287186,3.5977843000000003,21.292685,-0.1981981,51.4963014,53.79306368862712,1
147,2021-02-23 11:02:00.479,0.9209872,3.697442,11.470222,-0.1982006,51.496298,53.87085436419282,1
148,2021-02-23 11:02:37.250,0.9146003,4.347803599999999,62.760063,-0.1982006,51.496298,53.726499555611824,1
149,2021-02-23 11:03:13.368,1.020644,4.124083000000001,27.029406,-0.1982006,51.496298,53.660017308370456,1
150,2021-02-23 11:03:51.500,0.85731685,3.1947773,8.175647,-0.1982006,51.496298,53.77985524969807,1
151,2021-02-23 11:04:31.402,0.98189116,4.9168572,25.99228,-0.1982006,51.496298,53.649142023515495,1
152,2021-02-23 11:05:08.831,1.045527,4.754233,38.372475,-0.1982006,51.496298,53.66049696189253,1
153,2021-02-23 11:05:47.514,1.1414322,5.4912367,66.22166,-0.1981912,51.496291,53.4872416638386,1
154,2021-02-23 11:06:27.502,1.1666416000000002,4.3844013,28.257032,-0.1981494,51.4962304,53.81725819162858,1
155,2021-02-23 11:07:04.293,1.0963397,3.620157,7.6851068,-0.1981494,51.4962304,53.76958240417239,1
156,2021-02-23 11:07:42.974,0.91403353,2.7631488,12.103487,-0.1981494,51.4962304,53.777879182932026,1
157,2021-02-23 11:08:19.096,0.9468813,3.143235,17.897367000000003,-0.1981517,51.496225200000005,53.86284688169008,1
158,2021-02-23 11:08:57.802,1.0031265,3.4357107000000005,15.795818,-0.1981551,51.4962213,53.74884836679588,1
159,2021-02-23 11:09:34.560,1.0426816,3.5732663,12.999645,-0.1981551,51.4962213,53.81137621958932,1
160,2021-02-23 11:10:11.338,1.1533636,3.7162626,16.197449,-0.1981551,51.4962213,53.76961791268296,1
161,2021-02-23 11:10:48.749,1.1734486000000002,3.6638803,9.977305,-0.1981507,51.4962094,53.57080034675032,1
162,2021-02-23 11:11:26.788,1.2270159,4.733711,30.485937,-0.1981507,51.4962094,53.870888029180826,1
163,2021-02-23 11:12:04.211,1.1631421999999998,4.2865470000000006,16.180115,-0.1981507,51.4962094,53.722655606166605,1
164,2021-02-23 11:12:40.976,1.10273,3.2700963,15.150653,-0.1981507,51.4962094,53.91239545945233,1
165,2021-02-23 11:13:15.154,1.0341516,3.3673723,15.642728,-0.1981507,51.4962094,53.868574283717,1
166,2021-02-23 11:13:52.569,1.0651237,3.862269,20.60059,-0.1981507,51.4962094,53.718899645716064,1
167,2021-02-23 11:14:29.336,1.0980241000000002,3.4445550000000003,12.455725,-0.1981507,51.4962094,53.84659312011205,1
168,2021-02-23 11:15:08.028,1.0862718999999998,3.5511284,13.328795,-0.1981507,51.4962094,53.79937806418705,1
169,2021-02-23 11:15:45.435,1.1587142,4.146321,17.89791,-0.1981507,51.4962094,53.85854724271139,1
170,2021-02-23 11:16:23.486,1.1366918,3.955506,21.375223,-0.1981507,51.4962094,53.93486054578749,1
171,2021-02-23 11:17:01.560,1.1203979,3.8232768,29.693018,-0.1981507,51.4962094,53.76109424365474,1
172,2021-02-23 11:17:39.617,1.126056,3.7346087,17.112236,-0.1981507,51.4962094,53.645214661132485,1
173,2021-02-23 11:18:17.667,1.1277944,3.9010866,17.071764,-0.1981507,51.4962094,53.78322765829214,1
174,2021-02-23 11:18:56.351,1.2576656000000002,3.7688763,11.721181,-0.1981507,51.4962094,53.83026781654103,1
175,2021-02-23 11:19:33.117,1.1798913,4.6720934000000005,43.048454,-0.1981757,51.4962021,53.51298108745017,1
176,2021-02-23 11:20:11.197,1.0212628,3.863975,18.696968,-0.198273,51.496188200000006,53.84734420309495,1
177,2021-02-23 11:20:48.596,1.2442394,4.1094513,13.562117,-0.198247,51.49623270000001,53.53838815249123,1
178,2021-02-23 11:21:27.295,1.1651962,4.1984587,13.615262,-0.1983252999999999,51.4962312,53.681748820635,1
179,2021-02-23 11:22:04.713,1.1712174,4.924917,25.19132,-0.1982902,51.496262,53.58065732374202,1
180,2021-02-23 11:22:43.395,1.1380291,3.8709953,17.310059,-0.1982475,51.496266,53.69050672687057,1
181,2021-02-23 11:23:21.450,1.106477,3.3249526,10.38037,-0.1982109,51.496213,53.5876859673668,1
182,2021-02-23 11:23:58.868,1.2054123,3.4705699999999995,15.622866,-0.1982266,51.4961821,53.65264279846665,1
183,2021-02-23 11:24:37.575,1.1559633,3.2198122,10.010411,-0.1982628,51.4962093,53.7423978514263,1
184,2021-02-23 11:25:15.632,1.1993994,3.5673144,14.246618,-0.1982645,51.4962694,53.54461143294933,1
